price,num_bath,num_bed,num_parking,property_size,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,days_since_sale
1145000,2,4,4,480,20236,22048,4.323,-33.92907,151.05159,22,0.1,220.1,16.27,1076
1110000,3,5,4,623,6005,43160,5.041,-34.0577,150.71508,86,0.1,220.1,50.48,1076
1100000,3,7,2,594,5944,39104,2.659,-34.02019,150.81645,67,0.1,220.1,40.23,1076
4595000,1,3,1,415,30688,40248,5.923,-33.94543,151.24625,32,0.1,220.1,9.52,1075
3622000,2,3,1,405,8866,57044,1.782,-33.77603,151.28481,18,0.1,220.1,12.07,1075
3400000,2,4,2,853,4107,44876,1.508,-33.8268,151.10602,35,0.1,220.1,10.51,1075
3050000,4,5,2,612,17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,1075
2950000,2,2,2,163,8207,48932,2.197,-33.71505,151.29588,0,0.1,220.1,18.45,1075
2900000,2,3,2,171,3097,25272,0.381,-33.89089,151.19334,24,0.1,220.1,3.24,1075
2801000,3,5,2,860,2978,38428,3.19,-33.75738,151.18183,78,0.1,220.1,12.23,1075
2800000,2,3,0,106,11532,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,1075
2360000,2,4,2,373,23841,35412,3.414,-33.88947,151.12753,38,0.1,220.1,8.08,1075
2360000,2,4,0,130,3097,25272,0.381,-33.89089,151.19334,24,0.1,220.1,3.24,1075
1970000,2,5,2,639,6219,37700,2.313,-33.99061,151.10947,37,0.1,220.1,16.73,1075
1900000,2,4,2,525,24541,25272,3.373,-33.91457,151.10339,35,0.1,220.1,11.28,1075
1890000,1,4,1,777,5412,32188,1.785,-33.79216,151.05607,59,0.1,220.1,16.38,1075
1840000,2,4,2,957,7965,40092,5.462,-33.77572,151.01474,92,0.1,220.1,20.61,1075
1781000,2,4,3,600,7965,45812,10.638,-33.67757,150.91278,45,0.1,220.1,34.5,1075
1730000,1,3,1,246,17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,1075
1700000,2,2,1,195,14616,40872,1.134,-33.90035,151.20733,30,0.1,220.1,3.91,1075
1650000,2,4,2,544,2900,35932,2.768,-33.40857,151.46938,47,0.1,220.1,56.07,1075
1610000,3,5,3,875,4559,41912,5.362,-34.08767,150.7719,121,0.1,220.1,47.41,1075
1590000,1,2,0,721,2735,39312,1.996,-33.48638,151.43476,19,0.1,220.1,46.9,1075
1567000,3,5,3,948,10304,43836,12.944,-34.0025,151.00275,66,0.1,220.1,24.47,1075
1540000,2,4,2,770,10663,44668,8.004,-34.02561,150.73523,74,0.1,220.1,47.35,1075
1438000,2,4,2,394,5009,52832,3.777,-33.82108,150.92398,57,0.1,220.1,26.91,1075
1410000,1,3,2,597,12786,34684,2.516,-33.96482,151.08475,62,0.1,220.1,16.01,1075
1375000,1,4,2,221,24541,25272,3.373,-33.91457,151.10339,35,0.1,220.1,11.28,1075
1350000,2,4,4,1012,2400,32604,3.974,-33.5035,151.36918,5,0.1,220.1,42.74,1075
1350000,2,2,1,105,6160,48620,1.905,-33.78215,151.26601,31,0.1,220.1,10.57,1075
1320000,3,5,2,350,7222,21268,1.828,-33.89292,150.91194,38,0.1,220.1,27.74,1075
1310000,3,6,3,624,4307,53196,6.357,-34.06839,150.72519,94,0.1,220.1,50.15,1075
1300000,2,4,2,464,6069,29952,5.215,-33.25323,151.47277,17,0.1,220.1,72.13,1075
1300000,1,2,1,106,3376,67028,0.423,-33.78265,151.28518,38,0.1,220.1,11.5,1075
1300000,2,7,3,468,4006,26572,1.655,-33.34383,151.4961,15,0.1,220.1,63.63,1075
1262000,2,4,4,683,4550,25844,3.683,-33.25799,151.54324,4,0.1,220.1,74.11,1075
1235000,3,4,2,604,7093,29432,9.914,-33.47252,151.40208,24,0.1,220.1,47.05,1075
1235000,2,5,2,598,3493,32292,1.818,-33.95082,150.95833,14,0.1,220.1,25.13,1075
1200000,1,5,2,555,3453,43420,2.605,-33.7437,150.9059,57,0.1,220.1,31.21,1075
1200000,2,3,2,191,6994,56524,0.574,-33.82839,151.07771,4,0.1,220.1,12.9,1075
1190000,2,5,6,920,13451,27612,5.958,-33.76242,150.87007,44,0.1,220.1,33.46,1075
1165000,2,4,2,529,14704,33176,6.808,-33.77213,150.845,43,0.1,220.1,35.32,1075
1150000,2,6,3,1127,6436,40612,8.394,-33.80912,150.79558,62,0.1,220.1,38.85,1075
1120000,2,4,1,625,6436,40612,8.394,-33.80912,150.79558,62,0.1,220.1,38.85,1075
1110000,2,5,3,725,4099,25116,2.433,-33.26125,151.48444,37,0.1,220.1,71.67,1075
1100500,1,3,1,550,14585,25012,4.536,-33.86202,150.88392,56,0.1,220.1,30.17,1075
1100000,2,4,1,680,6390,28288,2.539,-33.35917,151.48543,10,0.1,220.1,61.67,1075
1075000,3,5,2,1034,4099,25116,2.433,-33.26125,151.48444,37,0.1,220.1,71.67,1075
1014000,1,3,2,569,10134,29380,7.138,-33.40534,151.3625,32,0.1,220.1,52.93,1075
1010000,1,4,1,557,3453,43420,2.605,-33.7437,150.9059,57,0.1,220.1,31.21,1075
3925000,3,3,2,380,6347,60060,2.728,-33.8112,151.2183,87,0.1,220.1,6.03,1074
3700000,1,3,3,696,6540,55692,1.628,-33.80664,151.20155,90,0.1,220.1,6.53,1074
3650000,2,3,1,185,10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,1074
3415000,1,3,3,328,5840,65000,1.168,-33.79412,151.27428,38,0.1,220.1,9.88,1074
3315000,2,4,1,556,14533,39052,5.058,-33.85608,151.10677,6,0.1,220.1,9.6,1074
3100000,1,3,2,468,9356,45552,2.449,-33.86665,151.12685,16,0.1,220.1,7.69,1074
3092000,1,2,3,779,8866,57044,1.782,-33.77603,151.28481,18,0.1,220.1,12.07,1074
3004000,2,5,1,556,12786,34684,2.516,-33.96482,151.08475,62,0.1,220.1,16.01,1074
2950000,2,3,1,114,16412,60320,1.316,-33.88447,151.21001,36,0.1,220.1,2.14,1074
2900000,3,5,4,670,6550,41496,8.769,-33.41339,151.43838,95,0.1,220.1,54.41,1074
2810000,2,4,2,740,2849,45292,2.567,-33.7395,151.19204,137,0.1,220.1,14.03,1074
2755000,3,5,2,2119,3977,49296,1.598,-34.00258,151.0648,42,0.1,220.1,20.31,1074
2630000,1,3,3,525,11827,48568,3.507,-33.82789,151.12645,46,0.1,220.1,8.76,1074
2520000,3,4,2,413,598,46800,0.259,-34.06337,151.12578,26,0.1,220.1,23.32,1074
2461000,4,5,2,404,13394,38584,3.566,-33.8063,151.08417,35,0.1,220.1,13.34,1074
2420000,1,3,4,594,7009,40404,6.675,-33.7702,151.24964,92,0.1,220.1,11.16,1074
2226000,2,4,2,573,7287,43472,6.123,-33.73636,151.07741,168,0.1,220.1,18.83,1074
2186000,3,4,4,743,37050,41288,16.003,-33.74634,150.98287,93,0.1,220.1,24.81,1074
2100000,3,3,2,341,5488,47736,2.101,-34.0069,151.08096,11,0.1,220.1,19.73,1074
2100000,1,3,2,325,5001,47684,1.02,-33.85841,151.14202,20,0.1,220.1,6.33,1074
1925000,2,2,2,234,10341,46228,1.517,-33.88889,151.18298,36,0.1,220.1,3.63,1074
1870000,1,3,3,716,6219,37700,2.313,-33.99061,151.10947,37,0.1,220.1,16.73,1074
1782000,1,3,2,600,2336,36816,0.873,-33.97527,151.05493,46,0.1,220.1,18.83,1074
1750000,3,5,1,545,5412,32188,1.785,-33.79216,151.05607,59,0.1,220.1,16.38,1074
1650000,2,3,2,116,4006,26572,1.655,-33.34383,151.4961,15,0.1,220.1,63.63,1074
1605000,4,3,2,768,2551,28288,7.069,-33.2261,151.49301,17,0.1,220.1,75.6,1074
1562000,1,3,2,682,6160,40560,3.859,-33.97301,151.00632,33,0.1,220.1,22.31,1074
1548000,3,6,3,582,3546,36660,2.511,-33.89656,151.0793,12,0.1,220.1,12.57,1074
1511000,1,4,2,795,6305,43576,10.218,-33.6556,151.10003,201,0.1,220.1,25.37,1074
1510000,2,3,2,278,13394,38584,3.566,-33.8063,151.08417,35,0.1,220.1,13.34,1074
1505000,4,4,3,797,9311,22724,2.504,-33.93623,150.89729,34,0.1,220.1,29.97,1074
1450000,2,5,3,1069,9069,24388,2.929,-33.90028,150.99309,40,0.1,220.1,20.43,1074
1420000,2,4,2,450,2535,39468,1.123,-33.90019,150.84825,49,0.1,220.1,33.68,1074
1388000,2,4,4,558,7247,30680,1.964,-33.80402,150.95535,52,0.1,220.1,24.52,1074
1385000,3,6,2,564,7018,34944,6.218,-33.88752,150.84426,63,0.1,220.1,33.92,1074
1300000,1,2,0,234,8116,52884,1.287,-33.89452,151.1556,41,0.1,220.1,5.99,1074
1246000,2,4,3,791,6436,40612,8.394,-33.80912,150.79558,62,0.1,220.1,38.85,1074
1225000,1,3,3,973,12814,23504,3.976,-33.88004,150.99733,46,0.1,220.1,19.74,1074
1206000,2,4,2,551,9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,1074
1200000,2,5,3,730,3453,43420,2.605,-33.7437,150.9059,57,0.1,220.1,31.21,1074
1200000,2,4,2,578,9772,25376,3.096,-33.87884,150.87759,56,0.1,220.1,30.78,1074
1185000,1,2,1,910,6127,25688,11.214,-33.84214,150.89843,43,0.1,220.1,28.94,1074
1180000,2,2,1,146,3145,58968,1.73,-33.91594,151.17672,0,0.1,220.1,6.42,1074
1165000,3,5,2,510,4985,51116,6.388,-34.02724,150.77608,117,0.1,220.1,43.95,1074
1150000,2,3,4,487,15332,26208,3.333,-33.83592,151.00745,20,0.1,220.1,19.01,1074
1147000,2,4,2,556,5273,21008,1.987,-33.87535,150.97324,14,0.1,220.1,21.93,1074
1120000,2,3,1,626,9633,37024,6.995,-33.97099,150.89301,29,0.1,220.1,31.57,1074
1105000,2,2,1,106,12813,57772,0.933,-33.86923,151.19249,27,0.1,220.1,1.67,1074
1100000,2,3,2,550,6378,29796,2.525,-33.21142,151.50349,13,0.1,220.1,77.47,1074
1095000,1,2,1,90,11532,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,1074
1080000,2,4,2,444,4307,53196,6.357,-34.06839,150.72519,94,0.1,220.1,50.15,1074
1055000,1,3,1,342,25798,39260,5.26,-33.81479,151.00875,33,0.1,220.1,19.44,1074
1520000,2,4,2,514,2900,35932,2.768,-33.40857,151.46938,47,0.1,220.1,56.07,1073
3500500,4,5,2,1435,3206,34268,1.427,-33.96119,150.98818,9,0.1,220.1,23.11,1072
2700000,2,4,4,708,997,54132,0.721,-33.65154,151.28137,73,0.1,220.1,24.6,1072
2500000,2,4,2,135,13213,51532,1.172,-33.89313,151.20653,40,0.1,220.1,3.12,1072
1950000,2,3,2,232,30688,40248,5.923,-33.94543,151.24625,32,0.1,220.1,9.52,1072
1900000,2,4,2,645,10737,33644,4.135,-33.8105,151.06162,40,0.1,220.1,15.0,1072
1770000,3,5,2,500,9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,1072
1710000,1,3,1,739,10974,22152,2.605,-33.88198,150.9227,28,0.1,220.1,26.64,1072
1650000,2,2,2,163,10817,58084,2.58,-33.81806,151.16504,57,0.1,220.1,6.67,1072
1565000,1,4,1,741,10974,22152,2.605,-33.88198,150.9227,28,0.1,220.1,26.64,1072
1565000,2,4,4,1010,5051,43992,6.995,-33.76592,150.62573,199,0.1,220.1,55.19,1072
1560200,1,3,2,1107,9396,47112,5.117,-33.75342,151.06372,130,0.1,220.1,18.35,1072
1560000,1,3,2,696,12718,26208,2.731,-33.91942,151.08774,32,0.1,220.1,12.8,1072
1490000,2,4,2,553,5568,44096,3.922,-34.01671,151.03226,100,0.1,220.1,23.5,1072
1400000,2,3,1,320,6184,40560,2.496,-34.01586,151.06319,76,0.1,220.1,21.53,1072
1280000,2,5,2,699,11703,43680,10.226,-34.06403,150.76318,115,0.1,220.1,46.81,1072
1255000,1,3,1,1679,10216,20592,2.887,-33.88495,150.95058,11,0.1,220.1,24.09,1072
1255000,3,5,1,537,15332,26208,3.333,-33.83592,151.00745,20,0.1,220.1,19.01,1072
1250000,2,4,2,597,4774,28340,5.147,-33.43758,151.38853,19,0.1,220.1,50.24,1072
1235000,3,4,2,664,9001,35880,7.133,-33.91492,150.95681,9,0.1,220.1,24.05,1072
1222000,2,4,2,450,9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,1072
1211253,2,4,4,916,3289,42016,3.43,-33.7327,150.64899,44,0.1,220.1,53.98,1072
1200000,3,7,2,450,12566,30628,11.391,-34.06338,150.80766,65,0.1,220.1,43.19,1072
1180000,1,3,1,715,27084,24232,6.356,-33.92148,150.91654,15,0.1,220.1,27.85,1072
1180000,2,4,2,378,1981,30056,13.427,-33.98157,150.8294,98,0.1,220.1,37.48,1072
1165000,2,4,2,575,4550,25844,3.683,-33.25799,151.54324,4,0.1,220.1,74.11,1072
1163000,2,4,2,541,4985,51116,6.388,-34.02724,150.77608,117,0.1,220.1,43.95,1072
1150000,2,4,2,406,8421,37388,8.25,-33.74635,150.66375,22,0.1,220.1,52.26,1072
1150000,2,4,2,588,4776,41704,3.04,-33.7743,150.75296,43,0.1,220.1,43.49,1072
1130001,2,4,2,350,3798,47060,1.001,-33.73411,150.91377,88,0.1,220.1,31.04,1072
1075000,1,4,2,696,4006,26572,1.655,-33.34383,151.4961,15,0.1,220.1,63.63,1072
1000000,1,2,1,781,7216,30108,3.018,-33.36629,151.4607,8,0.1,220.1,60.03,1072
4000000,2,4,1,480,2414,53612,1.276,-33.76971,151.28907,19,0.1,220.1,12.88,1071
3500000,2,4,1,259,26592,41236,5.771,-33.91228,151.15592,14,0.1,220.1,7.23,1071
2851000,3,5,2,903,16374,45500,9.292,-33.74763,151.03335,109,0.1,220.1,20.91,1071
2700000,2,4,0,219,8725,75764,1.834,-33.86465,151.17428,17,0.1,220.1,3.3,1071
2600000,2,4,3,790,1927,36868,0.596,-33.44184,151.34373,8,0.1,220.1,48.56,1071
2275000,2,4,0,240,26592,41236,5.771,-33.91228,151.15592,14,0.1,220.1,7.23,1071
2200000,4,5,2,644,11349,38168,8.691,-33.44581,151.42873,68,0.1,220.1,50.75,1071
2165000,1,3,1,575,21518,44980,3.049,-33.75117,151.29037,15,0.1,220.1,14.67,1071
2100000,2,4,2,718,27971,46228,18.645,-33.69583,150.95622,78,0.1,220.1,30.08,1071
2040000,4,4,2,729,5290,38688,2.191,-33.72338,151.09579,180,0.1,220.1,18.95,1071
2000000,2,3,2,670,26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,1071
2000000,2,3,0,146,13213,51532,1.172,-33.89313,151.20653,40,0.1,220.1,3.12,1071
1950000,1,2,0,134,13213,51532,1.172,-33.89313,151.20653,40,0.1,220.1,3.12,1071
1910000,3,5,4,2250,4774,28340,5.147,-33.43758,151.38853,19,0.1,220.1,50.24,1071
1900000,4,6,3,785,7018,34944,6.218,-33.88752,150.84426,63,0.1,220.1,33.92,1071
1800000,2,4,2,588,6405,31824,8.455,-33.45321,151.38285,46,0.1,220.1,48.42,1071
1800000,2,4,2,588,169,24960,0.089,-33.43968,151.37541,27,0.1,220.1,49.63,1071
1570000,1,3,2,504,6642,33540,3.8,-33.81378,151.03784,13,0.1,220.1,16.91,1071
1455000,2,4,4,556,1474,31148,1.018,-33.33333,151.50775,0,0.1,220.1,65.14,1071
1425000,2,2,2,192,4477,48360,2.457,-33.98343,151.24666,34,0.1,220.1,13.55,1071
1400000,2,4,2,471,2535,39468,1.123,-33.90019,150.84825,49,0.1,220.1,33.68,1071
1265000,1,1,1,62,8866,57044,1.782,-33.77603,151.28481,18,0.1,220.1,12.07,1071
1240000,2,4,2,681,6127,25688,11.214,-33.84214,150.89843,43,0.1,220.1,28.94,1071
1202000,3,5,2,475,4985,51116,6.388,-34.02724,150.77608,117,0.1,220.1,43.95,1071
1162000,2,4,2,621,169,24960,0.089,-33.43968,151.37541,27,0.1,220.1,49.63,1071
1162000,2,4,2,621,6405,31824,8.455,-33.45321,151.38285,46,0.1,220.1,48.42,1071
1120000,1,3,3,689,3952,36244,5.371,-33.94109,150.98349,15,0.1,220.1,22.57,1071
1100000,3,5,2,300,10974,22152,2.605,-33.88198,150.9227,28,0.1,220.1,26.64,1071
1096000,2,3,3,656,8439,32292,3.364,-33.78218,150.79717,51,0.1,220.1,39.3,1071
1060000,2,4,2,2080,3034,41704,3.009,-33.72773,150.63789,238,0.1,220.1,55.12,1071
1060000,3,3,2,143,5941,43524,0.762,-33.70949,151.1061,182,0.1,220.1,19.76,1071
4350000,2,4,3,388,9165,62608,1.264,-33.88599,151.27703,26,0.1,220.1,6.63,1070
3150000,1,4,2,168,11320,66820,0.857,-33.8794,151.22078,50,0.1,220.1,1.87,1070
2885000,3,4,1,373,3164,48204,0.642,-33.8953,151.14668,25,0.1,220.1,6.74,1070
2700000,3,5,2,1531,16374,45500,9.292,-33.74763,151.03335,109,0.1,220.1,20.91,1070
2660000,3,5,2,375,4767,42952,1.036,-33.85783,151.08877,23,0.1,220.1,11.24,1070
2605000,1,4,4,836,2393,39208,1.006,-33.97729,151.13054,7,0.1,220.1,14.44,1070
2590000,2,4,0,337,6457,41652,2.383,-33.87968,151.1391,21,0.1,220.1,6.75,1070
2570000,2,4,2,651,10479,37284,3.376,-34.01392,151.10109,20,0.1,220.1,19.33,1070
2080000,2,5,2,1245,941,34320,1.624,-33.32251,151.44816,5,0.1,220.1,64.12,1070
2065500,3,6,2,995,5298,48672,3.684,-33.76365,151.12999,80,0.1,220.1,13.47,1070
2050000,2,5,3,544,5606,40768,2.679,-33.98105,151.04426,47,0.1,220.1,20.0,1070
1910000,2,4,4,626,19627,27248,6.805,-33.86491,151.04789,28,0.1,220.1,14.99,1070
1900000,2,3,2,264,10304,37336,3.065,-33.99452,151.13524,3,0.1,220.1,15.92,1070
1875000,2,4,2,650,6642,33540,3.8,-33.81378,151.03784,13,0.1,220.1,16.91,1070
1840000,2,4,3,930,6305,43576,10.218,-33.6556,151.10003,201,0.1,220.1,25.37,1070
1800000,2,5,2,1082,6305,43576,10.218,-33.6556,151.10003,201,0.1,220.1,25.37,1070
1720000,3,5,2,1443,5051,43992,6.995,-33.76592,150.62573,199,0.1,220.1,55.19,1070
1645000,1,2,3,847,10737,33644,4.135,-33.8105,151.06162,40,0.1,220.1,15.0,1070
1470000,2,3,2,194,26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,1070
1405000,2,3,2,575,3938,36244,2.373,-33.47576,151.3525,7,0.1,220.1,45.17,1070
1350000,2,4,1,405,5618,27404,1.267,-33.9472,151.06843,42,0.1,220.1,15.94,1070
1350000,2,3,2,575,2735,39312,1.996,-33.48638,151.43476,19,0.1,220.1,46.9,1070
1342000,1,3,3,688,3798,47060,1.001,-33.73411,150.91377,88,0.1,220.1,31.04,1070
1320000,1,2,1,114,10670,45240,4.556,-33.67706,151.30276,15,0.1,220.1,22.57,1070
1290000,2,3,2,255,15124,34996,2.608,-33.96814,151.13537,27,0.1,220.1,13.34,1070
1280000,2,2,2,135,17252,35412,2.94,-33.86794,151.20998,65,0.1,220.1,0.31,1070
1165000,2,4,2,664,6436,40612,8.394,-33.80912,150.79558,62,0.1,220.1,38.85,1070
1125000,2,3,2,343,10304,37336,3.065,-33.99452,151.13524,3,0.1,220.1,15.92,1070
1085000,2,3,4,1290,5944,39104,2.659,-34.02019,150.81645,67,0.1,220.1,40.23,1070
1050000,2,6,2,796,15662,30368,7.072,-33.95198,150.89671,44,0.1,220.1,30.52,1070
1031000,2,4,2,734,3731,31772,3.336,-33.44017,151.31715,62,0.1,220.1,48.17,1070
1020000,1,3,1,550,3453,43420,2.605,-33.7437,150.9059,57,0.1,220.1,31.21,1070
1010000,2,4,2,613,7216,30108,3.018,-33.36629,151.4607,8,0.1,220.1,60.03,1070
4050000,3,5,4,1125,4767,45500,1.22,-33.73128,151.28955,96,0.1,220.1,16.58,1069
2820000,1,3,2,396,11950,60840,2.31,-33.85205,151.15424,31,0.1,220.1,5.35,1069
2800000,3,6,3,684,1734,36296,1.359,-34.01833,151.12465,8,0.1,220.1,18.73,1069
2607500,3,4,2,727,8780,39728,13.636,-33.72159,151.21169,156,0.1,220.1,15.92,1069
2560000,2,4,2,729,2986,42848,0.852,-33.72851,151.28144,72,0.1,220.1,16.54,1069
2500000,4,5,0,664,2735,39312,1.996,-33.48638,151.43476,19,0.1,220.1,46.9,1069
2480000,1,2,1,93,11532,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,1069
2200000,3,4,2,797,7965,40092,5.462,-33.77572,151.01474,92,0.1,220.1,20.61,1069
2100000,1,4,2,713,13248,37908,5.243,-33.79411,151.0117,56,0.1,220.1,19.97,1069
1940000,2,3,5,588,3938,36244,2.373,-33.47576,151.3525,7,0.1,220.1,45.17,1069
1930000,3,4,3,696,2900,35932,2.768,-33.40857,151.46938,47,0.1,220.1,56.07,1069
1850000,3,5,2,1080,10663,44668,8.004,-34.02561,150.73523,74,0.1,220.1,47.35,1069
1810000,2,3,2,470,1666,26572,0.369,-33.92577,151.10309,28,0.1,220.1,11.95,1069
1800000,1,3,1,1132,1294,37440,5.879,-33.49756,151.40816,46,0.1,220.1,44.72,1069
1800000,3,4,2,567,2735,39312,1.996,-33.48638,151.43476,19,0.1,220.1,46.9,1069
1720000,3,4,2,939,3109,43732,2.567,-33.98789,151.02589,64,0.1,220.1,21.79,1069
1690000,1,3,2,467,6322,28496,1.783,-33.90421,151.08616,22,0.1,220.1,12.24,1069
1686000,2,3,2,592,2511,32292,0.64,-33.93041,151.14096,15,0.1,220.1,9.65,1069
1685000,1,2,2,209,9356,45552,2.449,-33.86665,151.12685,16,0.1,220.1,7.69,1069
1645000,2,5,3,556,11674,40352,4.739,-33.77692,150.98008,77,0.1,220.1,23.42,1069
1605000,3,3,2,281,23688,37024,6.838,-33.77377,151.07681,101,0.1,220.1,15.95,1069
1585000,2,6,2,702,10663,44668,8.004,-34.02561,150.73523,74,0.1,220.1,47.35,1069
1560000,2,2,1,103,10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,1069
1531000,1,4,2,600,11674,40352,4.739,-33.77692,150.98008,77,0.1,220.1,23.42,1069
1450000,2,5,2,569,745,40716,2.146,-33.52256,151.37418,127,0.1,220.1,40.94,1069
1375000,2,4,2,600,1931,56368,3.476,-33.72449,150.85843,38,0.1,220.1,36.09,1069
1272000,2,4,2,581,3731,31772,3.336,-33.44017,151.31715,62,0.1,220.1,48.17,1069
1265000,2,3,2,560,3938,36244,2.373,-33.47576,151.3525,7,0.1,220.1,45.17,1069
1225000,1,1,0,101,14625,56784,2.595,-33.88143,151.15595,31,0.1,220.1,5.31,1069
1210000,2,4,2,720,11703,43680,10.226,-34.06403,150.76318,115,0.1,220.1,46.81,1069
1129000,1,3,1,531,11575,22620,3.217,-33.87024,150.92391,26,0.1,220.1,26.47,1069
1100000,1,2,2,148,26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,1069
1100000,2,2,2,645,2545,36764,4.925,-33.49914,151.39045,27,0.1,220.1,43.91,1069
1100000,2,4,2,499,6005,43160,5.041,-34.0577,150.71508,86,0.1,220.1,50.48,1069
1086000,2,4,3,534,7934,34632,8.242,-33.39553,151.33681,10,0.1,220.1,53.4,1069
1038200,3,4,1,280,1931,56368,3.476,-33.72449,150.85843,38,0.1,220.1,36.09,1069
1021500,2,4,2,590,7706,30992,2.72,-33.74925,150.89081,39,0.1,220.1,32.22,1069
4370000,3,4,1,309,10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,1068
3775000,2,3,3,676,4117,48152,1.215,-33.76314,151.29088,14,0.1,220.1,13.57,1068
3250000,2,5,3,1252,9905,43628,5.131,-33.62899,151.32686,46,0.1,220.1,28.35,1068
3110000,3,5,2,1726,9396,47112,5.117,-33.75342,151.06372,130,0.1,220.1,18.35,1068
3100000,2,3,2,183,15029,55484,1.578,-33.89994,151.18038,24,0.1,220.1,4.73,1068
2920000,3,5,2,1219,2849,45292,2.567,-33.7395,151.19204,137,0.1,220.1,14.03,1068
2850000,2,3,2,583,3667,51064,1.122,-33.78698,151.25148,81,0.1,220.1,9.49,1068
2850000,4,5,2,793,2735,39312,1.996,-33.48638,151.43476,19,0.1,220.1,46.9,1068
2550000,3,4,2,873,8329,39884,4.687,-33.76172,151.21039,130,0.1,220.1,11.47,1068
2500000,3,4,2,560,7592,40144,6.206,-33.73041,151.26832,32,0.1,220.1,15.89,1068
2380000,4,6,1,487,6608,34008,1.776,-33.75,151.27239,83,0.1,220.1,14.02,1068
2350000,2,4,4,702,11349,38168,8.691,-33.44581,151.42873,68,0.1,220.1,50.75,1068
2320000,3,5,3,608,27971,46228,18.645,-33.69583,150.95622,78,0.1,220.1,30.08,1068
2100000,1,2,1,556,3962,44408,1.86,-34.0446,151.1403,16,0.1,220.1,20.92,1068
2095000,3,5,4,569,9301,46852,3.812,-33.65717,151.31571,12,0.1,220.1,25.06,1068
2085000,2,3,2,556,5852,43836,2.536,-33.70323,151.29673,6,0.1,220.1,19.68,1068
2000000,1,4,2,464,7457,41288,2.605,-33.75228,151.25889,119,0.1,220.1,13.32,1068
2000000,1,3,1,272,7616,58916,2.159,-33.87113,151.16107,37,0.1,220.1,4.57,1068
2000000,2,5,2,765,2735,39312,1.996,-33.48638,151.43476,19,0.1,220.1,46.9,1068
1975000,2,4,1,436,14772,41912,11.961,-33.9466,151.18371,3,0.1,220.1,9.35,1068
1945000,2,5,2,981,7095,43056,11.062,-33.66638,151.12988,117,0.1,220.1,23.26,1068
1833000,1,3,2,815,6642,33540,3.8,-33.81378,151.03784,13,0.1,220.1,16.91,1068
1800000,3,5,2,614,9042,46488,3.19,-33.69788,150.94161,67,0.1,220.1,31.01,1068
1790000,2,3,0,53,16412,60320,1.316,-33.88447,151.21001,36,0.1,220.1,2.14,1068
1762000,3,4,2,843,7095,43056,11.062,-33.66638,151.12988,117,0.1,220.1,23.26,1068
1650000,2,5,3,923,4721,44200,8.297,-33.62806,151.15004,194,0.1,220.1,26.88,1068
1650000,2,4,2,557,4774,28340,5.147,-33.43758,151.38853,19,0.1,220.1,50.24,1068
1650000,2,4,2,695,6390,28288,2.539,-33.35917,151.48543,10,0.1,220.1,61.67,1068
1600000,2,4,2,367,18765,39936,8.26,-33.72178,151.04593,156,0.1,220.1,21.99,1068
1470000,2,3,2,214,10479,37284,3.376,-34.01392,151.10109,20,0.1,220.1,19.33,1068
1405000,2,4,0,601,11674,40352,4.739,-33.77692,150.98008,77,0.1,220.1,23.42,1068
1350000,3,5,2,632,9772,25376,3.096,-33.87884,150.87759,56,0.1,220.1,30.78,1068
1320000,2,4,2,610,2545,36764,4.925,-33.49914,151.39045,27,0.1,220.1,43.91,1068
1310000,2,4,2,450,4985,51116,6.388,-34.02724,150.77608,117,0.1,220.1,43.95,1068
1303000,1,2,0,181,14625,56784,2.595,-33.88143,151.15595,31,0.1,220.1,5.31,1068
1300000,2,2,2,137,17252,35412,2.94,-33.86794,151.20998,65,0.1,220.1,0.31,1068
1295000,3,5,1,349,1667,44564,0.801,-33.96919,151.01822,36,0.1,220.1,21.15,1068
1285000,3,4,2,430,22331,23140,5.904,-33.85861,150.98884,38,0.1,220.1,20.47,1068
1275000,2,4,2,595,4104,34320,4.586,-33.42768,151.372,20,0.1,220.1,50.8,1068
1260000,3,6,2,454,1475,33540,1.693,-33.77096,150.73268,50,0.1,220.1,45.4,1068
1255000,2,3,1,670,6390,28288,2.539,-33.35917,151.48543,10,0.1,220.1,61.67,1068
1250000,2,3,2,450,9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,1068
