price,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,days_since_sale
700000,Ingleburn,1,4,1,645,House,15039,33124,12.454,-34.0051,150.8581,41,1.77,155.2,36.04,3072
576000,South Penrith,1,4,1,645,House,11790,37024,5.06,-33.7734,150.69863,50,1.77,155.2,48.41,3072
1785000,Putney,1,3,1,670,House,4107,44876,1.508,-33.8268,151.10602,35,1.77,155.2,10.51,3071
1650000,Eastwood,2,3,1,556,House,17865,30368,5.194,-33.78849,151.08514,75,1.77,155.2,14.34,3071
1633000,East Killara,3,4,2,864,House,2978,38428,3.19,-33.75738,151.18183,78,1.77,155.2,12.23,3071
1620000,Narraweena,2,4,1,613,House,6608,34008,1.776,-33.75,151.27239,83,1.77,155.2,14.02,3071
1070000,Fairfield Heights,3,6,1,758,House,7517,20696,1.474,-33.86713,150.94148,34,1.77,155.2,24.84,3071
2650000,Tempe,2,3,4,436,House,3556,41600,1.854,-33.92488,151.16476,12,1.77,155.2,7.83,3069
1855000,Russell Lea,2,4,1,443,House,5001,47684,1.02,-33.85841,151.14202,20,1.77,155.2,6.33,3069
1650000,Darlinghurst,2,5,0,117,House,11320,66820,0.857,-33.8794,151.22078,50,1.77,155.2,1.87,3069
925000,The Ponds,2,4,2,295,New House & Land,11731,53716,4.654,-33.70612,150.90622,54,1.77,155.2,33.2,3069
838500,Rouse Hill,2,3,1,300,House,7965,45812,10.638,-33.67757,150.91278,45,1.77,155.2,34.5,3069
695000,Ingleburn,2,5,1,556,House,15039,33124,12.454,-34.0051,150.8581,41,1.77,155.2,36.04,3069
955000,Rouse Hill,2,5,2,571,House,7965,45812,10.638,-33.67757,150.91278,45,1.77,155.2,34.5,3068
440000,Ingleburn,1,3,1,92,Villa,15039,33124,12.454,-34.0051,150.8581,41,1.77,155.2,36.04,3068
935000,Woodcroft,3,5,2,500,House,6440,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,3054
4000000,Lane Cove North,1,3,2,1163,House,11436,57408,2.363,-33.8057,151.16111,56,1.75,159.3,7.99,3053
2650000,Bondi,2,4,2,400,House,10045,57356,0.865,-33.89314,151.26703,61,1.75,159.3,6.13,3053
2000000,Lane Cove North,1,2,2,556,House,11436,57408,2.363,-33.8057,151.16111,56,1.75,159.3,7.99,3053
605000,Casula,1,3,1,665,House,15662,30368,7.072,-33.95198,150.89671,44,1.75,159.3,30.52,3053
960000,The Ponds,2,4,2,450,House,11731,53716,4.654,-33.70612,150.90622,54,1.75,159.3,33.2,3052
649000,North Strathfield,2,2,1,98,Apartment / Unit / Flat,4767,42952,1.036,-33.85783,151.08877,23,1.75,159.3,11.24,3052
1280000,Lewisham,1,3,0,164,House,3164,48204,0.642,-33.8953,151.14668,25,1.75,159.3,6.74,3051
1240000,Eastlakes,2,3,1,183,House,6912,25740,2.003,-33.93108,151.21145,18,1.75,159.3,7.32,3051
675000,Casula,2,4,2,311,Duplex,15662,30368,7.072,-33.95198,150.89671,44,1.75,159.3,30.52,3051
3250000,Chiswick,2,3,2,644,House,2926,65676,0.514,-33.84987,151.13772,15,1.75,159.3,6.89,3050
2320000,Chiswick,3,4,3,455,House,2926,65676,0.514,-33.84987,151.13772,15,1.75,159.3,6.89,3050
1795000,West Pymble,2,4,2,923,House,5298,48672,3.684,-33.76365,151.12999,80,1.75,159.3,13.47,3050
1550000,Paddington,1,2,0,89,House,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,3050
905000,Peakhurst,1,2,1,645,House,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,3050
850000,Como,2,4,4,556,House,3977,49296,1.598,-34.00258,151.0648,42,1.75,159.3,20.31,3050
1850000,Botany,3,4,2,451,House,10817,46800,3.211,-33.94907,151.19881,6,1.75,159.3,9.37,3049
865000,Mount Pritchard,2,5,2,783,House,9955,24128,3.094,-33.90435,150.90114,46,1.75,159.3,28.89,3048
682000,Doonside,2,3,2,450,House,13451,27612,5.958,-33.76242,150.87007,44,1.75,159.3,33.46,3048
700000,Casula,1,3,3,557,House,15662,30368,7.072,-33.95198,150.89671,44,1.75,159.3,30.52,3047
2050000,Camperdown,2,3,1,236,House,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,3046
1467000,Lewisham,3,4,4,482,House,3164,48204,0.642,-33.8953,151.14668,25,1.75,159.3,6.74,3046
820000,Forresters Beach,2,4,2,866,House,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3046
716500,Narellan Vale,2,4,3,792,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,3045
735000,Forresters Beach,2,3,2,752,House,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3044
730500,Narellan Vale,3,4,2,550,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,3044
717000,Ingleburn,2,4,2,603,House,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,3044
710621,Ingleburn,2,4,2,649,House,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,3044
706000,Wyong,2,4,2,1144,House,4326,25480,11.434,-33.27889,151.43056,3,1.75,159.3,68.18,3044
485000,Ingleburn,1,2,1,162,Townhouse,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,3044
419000,Forresters Beach,1,2,1,682,House,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3044
1915000,West Pymble,1,5,2,923,House,5298,48672,3.684,-33.76365,151.12999,80,1.75,159.3,13.47,3043
1572000,Paddington,1,2,0,120,Terrace,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,3043
1060000,Carlton,1,3,1,372,House,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29,3043
850000,Casula,2,4,2,450,House,15662,30368,7.072,-33.95198,150.89671,44,1.75,159.3,30.52,3043
773500,Edensor Park,1,3,1,572,House,9772,25376,3.096,-33.87884,150.87759,56,1.75,159.3,30.78,3043
740000,Ingleburn,1,3,1,1058,House,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,3043
635000,Fairfield Heights,1,3,1,314,House,7517,20696,1.474,-33.86713,150.94148,34,1.75,159.3,24.84,3043
575000,Berkeley Vale,2,4,1,575,House,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,3043
377500,Wiley Park,1,2,1,75,Apartment / Unit / Flat,10126,23036,1.362,-33.9234,151.06765,39,1.75,159.3,14.66,3043
1305000,Paddington,1,1,0,70,House,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,3041
840000,Prestons,2,4,2,536,House,15313,36244,9.215,-33.94155,150.87334,28,1.75,159.3,32.26,3040
680000,Doonside,2,4,2,450,House,13451,27612,5.958,-33.76242,150.87007,44,1.75,159.3,33.46,3040
625000,Forresters Beach,2,3,1,487,House,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3040
610000,South Penrith,1,4,1,594,House,11790,37024,5.06,-33.7734,150.69863,50,1.75,159.3,48.41,3040
535000,Berkeley Vale,1,2,2,543,House,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,3040
1375000,Toowoon Bay,2,4,2,674,House,530,29588,0.55,-33.36239,151.49762,21,1.75,159.3,61.83,3039
580000,St Clair,1,3,1,736,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,3039
1538000,Millers Point,1,2,0,124,House,1482,79300,0.251,-33.85966,151.20425,35,1.75,159.3,0.8,3025
990000,Forresters Beach,3,5,3,715,House,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3025
645000,Narellan Vale,2,4,2,561,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,3024
630000,Forresters Beach,1,3,2,607,House,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3024
598000,Spring Farm,2,3,2,450,House,4307,53196,6.357,-34.06839,150.72519,94,1.75,159.3,50.15,3024
570000,Woodcroft,2,3,1,202,Duplex,6440,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,3023
498500,Chipping Norton,2,2,1,106,Apartment / Unit / Flat,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,3023
1610000,East Lindfield,3,4,2,868,House,3711,47788,2.331,-33.76741,151.18832,107,1.75,159.3,11.02,3022
1308000,Camperdown,1,2,0,114,House,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,3022
1186000,Carlton,1,3,2,417,House,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29,3022
777500,Prestons,2,4,2,459,House,15313,36244,9.215,-33.94155,150.87334,28,1.75,159.3,32.26,3022
695000,St Leonards,1,1,0,55,Apartment / Unit / Flat,5495,72072,0.801,-33.82233,151.19286,85,1.75,159.3,5.0,3022
570000,South Penrith,1,3,0,790,House,11790,37024,5.06,-33.7734,150.69863,50,1.75,159.3,48.41,3022
1060000,Peakhurst,4,4,1,341,Duplex,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,3020
750000,Edensor Park,1,3,1,707,House,9772,25376,3.096,-33.87884,150.87759,56,1.75,159.3,30.78,3020
1077000,Forresters Beach,2,4,2,391,House,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3019
1000000,Chipping Norton,2,4,3,600,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,3019
560000,South Penrith,1,3,2,626,House,11790,37024,5.06,-33.7734,150.69863,50,1.75,159.3,48.41,3019
520000,Narellan Vale,1,3,2,555,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,3019
315000,Berkeley Vale,1,2,1,119,Apartment / Unit / Flat,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,3019
850000,Glendenning,3,6,3,517,House,5131,37960,3.572,-33.74778,150.8557,32,1.75,159.3,35.29,3018
749000,Macquarie Park,1,1,1,85,Apartment / Unit / Flat,8144,34216,6.763,-33.7788,151.12627,55,1.75,159.3,12.32,3018
721000,St Clair,3,4,1,629,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,3018
693000,Glendenning,2,4,3,552,House,5131,37960,3.572,-33.74778,150.8557,32,1.75,159.3,35.29,3018
670000,Berkeley Vale,2,4,2,547,House,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,3018
560000,Berkeley Vale,2,3,1,689,House,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,3018
2115000,Woollahra,2,3,2,227,House,7405,71500,1.231,-33.88581,151.24417,45,1.75,159.3,3.91,3017
1902500,Rozelle,2,3,1,133,House,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,3017
1000000,Chipping Norton,3,4,2,669,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,3017
447000,Lethbridge Park,1,3,1,575,House,4752,24596,1.624,-33.73806,150.80064,45,1.75,159.3,40.43,3017
3000000,Paddington,3,3,2,177,House,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,3016
1670000,Camperdown,1,3,0,196,House,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,3016
1050000,Chipping Norton,2,3,3,850,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,3016
1050000,Chipping Norton,3,5,4,847,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,3016
950000,Berowra,1,3,2,841,House,4721,44200,8.297,-33.62806,151.15004,194,1.75,159.3,26.88,3016
833000,Chipping Norton,1,3,2,679,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,3016
570000,Berkeley Vale,2,3,2,632,House,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,3016
2800000,Woollahra,2,3,1,323,House,7405,71500,1.231,-33.88581,151.24417,45,1.75,159.3,3.91,3015
1137000,Peakhurst,2,5,2,860,House,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,3015
980000,Berowra,3,3,3,917,House,4721,44200,8.297,-33.62806,151.15004,194,1.75,159.3,26.88,3012
880000,Woodcroft,3,5,2,798,House,6440,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,3012
659000,Narellan Vale,2,4,1,523,House,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,3012
2100000,Camperdown,3,3,2,385,House,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,3011
905000,Chipping Norton,2,4,1,740,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,3011
685000,Spring Farm,2,4,2,413,House,4307,53196,6.357,-34.06839,150.72519,94,1.75,159.3,50.15,3011
1560000,Rozelle,1,2,0,208,House,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,3010
1200000,Wagstaffe,2,4,3,1137,House,222,41964,0.398,-33.52349,151.34031,47,1.75,159.3,39.78,3010
640000,Doonside,1,3,1,609,House,13451,27612,5.958,-33.76242,150.87007,44,1.75,159.3,33.46,3010
580000,St Clair,1,3,2,627,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,3010
535000,Berkeley Vale,1,4,3,550,House,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,3010
1500000,Lane Cove North,1,3,1,726,House,11436,57408,2.363,-33.8057,151.16111,56,1.75,159.3,7.99,3009
1357500,Rozelle,1,2,1,133,House,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,3009
500000,Chipping Norton,2,2,1,100,Apartment / Unit / Flat,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,3009
2275000,Paddington,2,3,1,127,House,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,3008
1915000,Rozelle,1,3,2,304,House,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,3008
1727000,Lilyfield,1,3,0,304,House,7616,58916,2.159,-33.87113,151.16107,37,1.75,159.3,4.57,3008
1640000,Peakhurst,2,4,3,735,House,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,3008
1600000,Collaroy Plateau,2,3,1,600,House,4767,45500,1.22,-33.73128,151.28955,96,1.75,159.3,16.58,3008
1590000,Rozelle,2,3,1,139,Terrace,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,3008
1560000,Collaroy Plateau,2,4,2,490,House,4767,45500,1.22,-33.73128,151.28955,96,1.75,159.3,16.58,3008
1403000,Collaroy Plateau,1,3,1,417,House,4767,45500,1.22,-33.73128,151.28955,96,1.75,159.3,16.58,3008
745000,Carlton,2,3,2,169,Apartment / Unit / Flat,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29,3008
2305000,Beverly Hills,4,5,2,639,House,10156,30628,2.983,-33.94831,151.07815,49,1.52,159.3,15.28,2994
1755000,Collaroy Plateau,1,4,2,1688,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,2994
1646000,Collaroy Plateau,2,5,2,600,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,2994
1565000,Lilyfield,1,2,2,303,House,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,2994
1560000,Carlton,3,4,2,519,House,10722,32656,2.065,-33.97075,151.1214,36,1.52,159.3,14.29,2994
815000,Peakhurst,1,3,2,518,House,10539,31876,3.707,-33.96181,151.05799,48,1.52,159.3,17.67,2994
2000000,Lilyfield,3,4,1,185,House,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,2993
740000,Mount Annan,2,4,2,588,House,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,2992
610000,Woongarrah,2,5,2,707,House,5226,35256,5.323,-33.24015,151.47632,43,1.52,159.3,73.6,2992
1780000,Church Point,3,4,2,1410,House,997,54132,0.721,-33.65154,151.28137,73,1.52,159.3,24.6,2991
950000,Glen Alpine,4,5,2,1162,House,4559,41912,5.362,-34.08767,150.7719,121,1.52,159.3,47.41,2991
883000,St Clair,3,5,3,625,House,19897,38896,7.204,-33.79794,150.78794,59,1.52,159.3,39.76,2991
820000,Greystanes,2,3,2,556,House,22802,33800,8.969,-33.82378,150.93855,62,1.52,159.3,25.53,2991
680000,Mount Annan,2,4,1,619,House,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,2991
680000,Doonside,1,4,1,555,House,13451,27612,5.958,-33.76242,150.87007,44,1.52,159.3,33.46,2991
670000,Mount Pritchard,2,4,1,689,House,9955,24128,3.094,-33.90435,150.90114,46,1.52,159.3,28.89,2991
905000,Avoca Beach,2,3,1,670,House,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2990
860000,Lidcombe,3,4,2,230,Townhouse,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,2990
750000,Woodcroft,2,4,1,453,House,6440,40768,1.693,-33.75523,150.88065,38,1.52,159.3,32.83,2990
635000,Avoca Beach,1,3,0,1075,House,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2990
585000,Lethbridge Park,2,5,1,575,House,4752,24596,1.624,-33.73806,150.80064,45,1.52,159.3,40.43,2990
655000,Prestons,1,3,1,450,House,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,2989
1475000,Church Point,2,4,2,1204,House,997,54132,0.721,-33.65154,151.28137,73,1.52,159.3,24.6,2988
1365000,Haberfield,1,3,1,404,House,6457,41652,2.383,-33.87968,151.1391,21,1.52,159.3,6.75,2988
835000,Georges Hall,1,3,1,556,House,9038,29640,3.323,-33.90761,150.98902,23,1.52,159.3,20.97,2988
788000,Prestons,2,4,2,463,House,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,2988
727000,Rozelle,1,1,1,67,Apartment / Unit / Flat,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,2988
646000,Rooty Hill,1,3,3,556,House,14704,33176,6.808,-33.77213,150.845,43,1.52,159.3,35.32,2988
585000,Chipping Norton,2,3,1,158,Townhouse,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,2988
510000,Chipping Norton,1,2,1,104,Apartment / Unit / Flat,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,2988
2337000,Collaroy Plateau,3,4,4,414,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,2987
1175000,Collaroy Plateau,2,3,1,474,House,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,2987
927000,Cecil Hills,2,4,2,629,House,7018,34944,6.218,-33.88752,150.84426,63,1.52,159.3,33.92,2987
730000,Prestons,2,4,2,488,House,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,2987
627500,Prestons,2,3,2,334,House,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,2987
600000,Edensor Park,1,3,2,550,House,9772,25376,3.096,-33.87884,150.87759,56,1.52,159.3,30.78,2987
2620000,Wentworthville,2,4,4,575,Apartment / Unit / Flat,11318,34320,3.101,-33.80641,150.96973,26,1.52,159.3,23.17,2985
1100000,Fairfield Heights,1,3,1,769,House,7517,20696,1.474,-33.86713,150.94148,34,1.52,159.3,24.84,2985
998000,Chipping Norton,2,5,2,849,House,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,2985
940000,Berowra,1,3,1,700,House,4721,44200,8.297,-33.62806,151.15004,194,1.52,159.3,26.88,2985
690000,Chiswick,1,1,1,85,Apartment / Unit / Flat,2926,65676,0.514,-33.84987,151.13772,15,1.52,159.3,6.89,2985
575000,Avoca Beach,2,3,1,696,Duplex,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2985
1630000,Lidcombe,3,5,4,600,House,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,2984
880000,Lidcombe,2,3,1,288,House,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,2984
699000,South Penrith,1,3,2,645,House,11790,37024,5.06,-33.7734,150.69863,50,1.52,159.3,48.41,2984
1131000,Wentworthville,3,4,2,420,Duplex,11318,34320,3.101,-33.80641,150.96973,26,1.52,159.3,23.17,2983
645500,South Penrith,1,3,1,556,House,11790,37024,5.06,-33.7734,150.69863,50,1.52,159.3,48.41,2983
430000,Long Jetty,1,2,1,165,Villa,6390,28288,2.539,-33.35917,151.48543,10,1.52,159.3,61.67,2983
1550000,Narraweena,3,5,1,556,House,6608,34008,1.776,-33.75,151.27239,83,1.52,159.3,14.02,2982
1480000,Rozelle,2,2,0,108,House,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,2982
1280000,Lurnea,1,3,1,1296,House,9311,22724,2.504,-33.93623,150.89729,34,1.52,159.3,29.97,2982
560000,Mount Annan,1,3,0,557,House,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,2982
1226000,Avoca Beach,2,5,2,1220,House,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2981
930000,Chipping Norton,2,4,2,670,House,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,2981
670000,Rooty Hill,3,3,2,733,House,14704,33176,6.808,-33.77213,150.845,43,1.52,159.3,35.32,2981
650000,Woongarrah,2,4,2,802,House,5226,35256,5.323,-33.24015,151.47632,43,1.52,159.3,73.6,2981
2051000,Sans Souci,3,4,2,545,House,10304,37336,3.065,-33.99452,151.13524,3,1.52,159.3,15.92,2980
1515000,Como,2,4,3,530,House,3977,49296,1.598,-34.00258,151.0648,42,1.52,159.3,20.31,2980
1150000,Peakhurst,2,3,2,562,House,10539,31876,3.707,-33.96181,151.05799,48,1.52,159.3,17.67,2980
1130000,Como,1,3,2,550,House,3977,49296,1.598,-34.00258,151.0648,42,1.52,159.3,20.31,2980
690500,Doonside,1,4,2,565,House,13451,27612,5.958,-33.76242,150.87007,44,1.52,159.3,33.46,2980
2000000,Ramsgate Beach,3,4,2,900,House,1660,39624,0.403,-33.98256,151.14633,6,1.52,159.3,14.29,2979
2200000,Point Frederick,2,4,2,753,House,1927,36868,0.596,-33.44184,151.34373,8,1.52,159.3,48.56,2978
1700000,Lilyfield,2,3,1,183,House,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,2978
1100000,Colebee,3,4,2,621,House,1931,56368,3.476,-33.72449,150.85843,38,1.52,159.3,36.09,2978
1030000,Lidcombe,2,4,3,410,Semi-Detached,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,2978
720000,Glen Alpine,3,4,2,860,House,4559,41912,5.362,-34.08767,150.7719,121,1.52,159.3,47.41,2978
685000,South Penrith,3,5,3,689,House,11790,37024,5.06,-33.7734,150.69863,50,1.52,159.3,48.41,2978
426420,Lethbridge Park,1,3,0,588,House,4752,24596,1.624,-33.73806,150.80064,45,1.52,159.3,40.43,2978
1950000,Rozelle,1,1,0,246,House,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,2977
752500,Long Jetty,2,2,2,689,House,6390,28288,2.539,-33.35917,151.48543,10,1.52,159.3,61.67,2977
560000,Long Jetty,1,2,1,581,House,6390,28288,2.539,-33.35917,151.48543,10,1.52,159.3,61.67,2977
1200000,St Peters,1,2,0,228,House,3145,58968,1.73,-33.91594,151.17672,0,1.52,159.3,6.42,2976
850000,Ettalong Beach,2,4,0,708,House,4793,25792,1.777,-33.51595,151.33432,6,1.52,159.3,40.41,2976
822000,Avoca Beach,3,4,2,550,House,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2976
770000,Mount Annan,2,4,2,623,House,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,2976
465000,Niagara Park,2,3,1,750,House,2743,33384,4.78,-33.37876,151.34724,120,1.52,159.3,55.43,2976
1640000,Collaroy Plateau,2,4,2,423,House,4767,45500,1.22,-33.73128,151.28955,96,1.5,167.6,16.58,2963
1400000,Rozelle,1,2,0,117,Terrace,8725,75764,1.834,-33.86465,151.17428,17,1.5,167.6,3.3,2963
810000,Wentworthville,1,3,1,392,House,11318,34320,3.101,-33.80641,150.96973,26,1.5,167.6,23.17,2963
690000,Long Jetty,2,4,2,765,House,6390,28288,2.539,-33.35917,151.48543,10,1.5,167.6,61.67,2963
1230000,Lidcombe,1,3,3,487,House,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99,2962
1176000,Cecil Hills,3,5,2,615,House,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92,2962
810000,Mount Annan,2,4,2,969,House,11703,43680,10.226,-34.06403,150.76318,115,1.5,167.6,46.81,2962
705000,Hamlyn Terrace,3,6,2,518,House,6069,29952,5.215,-33.25323,151.47277,17,1.5,167.6,72.13,2962
426000,Lakemba,1,2,2,90,Apartment / Unit / Flat,17023,22204,2.187,-33.91825,151.07547,33,1.5,167.6,13.76,2962
2610000,Freshwater,3,4,2,404,House,8866,57044,1.782,-33.77603,151.28481,18,1.5,167.6,12.07,2961
1300000,Hardys Bay,1,3,0,1043,House,227,35828,0.606,-33.52699,151.35541,44,1.5,167.6,39.86,2961
655000,Long Jetty,1,2,1,601,House,6390,28288,2.539,-33.35917,151.48543,10,1.5,167.6,61.67,2961
2010000,Hunters Hill,1,3,1,644,House,9528,48828,3.632,-33.83054,151.14729,2,1.5,167.6,6.95,2960
1060000,Oxley Park,1,3,1,1075,House,3112,33020,1.271,-33.77068,150.79565,41,1.5,167.6,39.76,2960
902000,Lidcombe,1,3,1,370,House,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99,2960
2065000,Freshwater,1,3,1,573,House,8866,57044,1.782,-33.77603,151.28481,18,1.5,167.6,12.07,2959
1830000,Haberfield,1,3,3,461,House,6457,41652,2.383,-33.87968,151.1391,21,1.5,167.6,6.75,2959
1510000,Marsfield,2,4,2,575,House,13297,32448,3.863,-33.77752,151.10509,87,1.5,167.6,13.73,2959
1300000,Earlwood,1,3,1,457,House,17741,35412,5.609,-33.92492,151.13127,33,1.5,167.6,9.84,2959
1294000,Wentworthville,1,3,3,873,House,11318,34320,3.101,-33.80641,150.96973,26,1.5,167.6,23.17,2959
1150000,Earlwood,3,3,0,329,House,17741,35412,5.609,-33.92492,151.13127,33,1.5,167.6,9.84,2959
865000,Georges Hall,2,3,2,556,House,9038,29640,3.323,-33.90761,150.98902,23,1.5,167.6,20.97,2959
560000,Niagara Park,1,3,1,563,House,2743,33384,4.78,-33.37876,151.34724,120,1.5,167.6,55.43,2959
640000,Long Jetty,2,3,2,359,Villa,6390,28288,2.539,-33.35917,151.48543,10,1.5,167.6,61.67,2957
1950000,Clontarf,2,4,2,626,House,1737,59280,0.86,-33.80794,151.25683,72,1.5,167.6,7.69,2956
1800000,Lidcombe,3,5,4,524,House,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99,2956
860000,Glen Alpine,3,5,2,822,House,4559,41912,5.362,-34.08767,150.7719,121,1.5,167.6,47.41,2956
735000,Blaxland,2,4,2,668,Duplex,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39,2956
678000,Glen Alpine,1,3,1,503,House,4559,41912,5.362,-34.08767,150.7719,121,1.5,167.6,47.41,2956
610000,Woongarrah,2,3,2,603,House,5226,35256,5.323,-33.24015,151.47632,43,1.5,167.6,73.6,2956
