price,num_bed,num_bath,property_size,km_from_cbd,suburb_lng,suburb_lat,suburb_population,suburb_median_income,type
1288000,4,2,496,34.32,150.84322,-33.91254,5177,44044,3
1285000,3,1,640,23.96,150.95102,-33.86904,18081,20592,3
1247500,3,2,210,20.47,151.12423,-34.03534,11658,42380,10
1236000,3,2,638,19.74,150.99733,-33.88004,12814,23504,3
1185000,2,2,136,6.67,151.16504,-33.81806,10817,58084,0
1185000,3,1,550,15.62,151.04521,-33.83414,4166,37024,3
1150000,2,2,121,5.06,151.19191,-33.9082,8262,69732,0
1120000,4,2,481,25.67,150.9468,-33.79196,14337,34996,3
1042500,5,3,608,38.06,150.84989,-34.03164,12551,29276,3
1020500,4,1,803,27.85,150.91654,-33.92148,27084,24232,3
1015000,3,2,766,50.42,151.34058,-33.42389,3499,37388,3
1008000,3,2,325,25.65,150.94399,-33.80002,5590,35152,2
1000000,4,2,556,52.86,150.70072,-34.08232,4539,39832,3
2700000,5,3,900,20.91,151.03335,-33.74763,16374,45500,3
1720000,5,2,612,23.42,150.98008,-33.77692,11674,40352,3
1600000,4,2,826,28.37,150.93583,-33.75075,9353,42900,3
2930000,4,1,727,9.9,151.10412,-33.87838,16030,24856,3
2605000,4,2,132,2.6,151.18626,-33.87781,11532,43368,3
2550000,5,3,761,15.94,151.09416,-33.75872,4526,45344,3
2350000,5,3,711,27.28,150.95464,-33.74234,7837,43784,3
1960000,5,4,547,19.33,151.10109,-34.01392,10479,37284,2
1930000,5,3,523,18.2,151.0454,-33.77523,24394,33696,7
1900000,5,2,695,21.62,151.07001,-33.70912,4456,44044,3
1817000,2,1,104,1.9,151.19845,-33.87941,8845,20072,9
1760000,3,1,221,5.2,151.16537,-33.8937,7938,55484,3
1700000,3,1,613,14.81,151.1006,-33.96268,29822,25116,3
1700000,3,1,645,16.38,151.05607,-33.79216,5412,32188,3
1560000,6,3,777,19.01,151.00745,-33.83592,15332,26208,3
1530000,5,3,1020,47.41,150.7719,-34.08767,4559,41912,3
1480000,3,1,700,23.17,150.96973,-33.80641,11318,34320,3
1400000,3,2,386,24.76,150.99777,-33.72933,39594,40924,2
1310000,5,3,700,32.26,150.87334,-33.94155,15313,36244,3
1300000,2,2,111,2.14,151.21001,-33.88447,16412,60320,0
1300000,4,2,645,26.58,150.94272,-33.77743,19326,33540,3
1295000,4,2,738,45.52,150.80041,-33.63844,6366,41288,3
1260000,3,1,556,23.17,150.97503,-33.793,3966,31096,3
1140000,4,2,575,29.97,150.89729,-33.93623,9311,22724,3
1104000,5,2,607,53.4,151.33681,-33.39553,7934,34632,3
1095000,4,2,330,40.63,150.81845,-33.69979,1008,32500,3
1080000,3,1,486,16.99,151.02748,-33.88245,4926,24908,3
1060000,4,2,375,45.41,150.74247,-33.99074,4765,50336,3
1054888,4,2,733,47.8,150.74372,-34.05177,7193,40352,3
1052000,4,2,556,53.4,151.33681,-33.39553,7934,34632,3
1050000,4,2,819,53.98,150.64899,-33.7327,3289,42016,3
1050000,4,2,390,45.41,150.74247,-33.99074,4765,50336,3
1012000,5,2,574,41.48,150.80135,-34.01979,2745,40092,3
1010000,4,2,500,35.53,150.83406,-33.93142,10012,36764,3
1005000,5,2,625,38.85,150.79558,-33.80912,6436,40612,3
3150000,5,3,1239,11.02,151.18832,-33.76741,3711,47788,3
3090000,3,2,512,21.83,151.15411,-34.05635,18070,52364,3
3025000,4,2,152,4.06,151.16973,-33.87982,9451,60424,3
2600000,5,3,645,10.92,151.11399,-33.8078,26499,39312,3
2500000,3,1,873,22.43,151.1205,-34.05314,12242,42172,3
2400000,4,2,291,42.27,151.35585,-33.50408,681,26936,3
2400000,3,2,379,50.75,151.42873,-33.44581,11349,38168,3
2300000,3,2,613,9.19,151.13555,-33.8103,2454,46800,3
2050000,3,1,639,22.29,151.0841,-34.03656,7589,42900,3
2050000,3,2,247,5.94,151.20485,-33.91857,10117,42172,3
1915000,4,2,518,14.44,151.13054,-33.97729,2393,39208,3
1900000,2,2,124,1.99,151.21163,-33.84723,2158,87360,0
1875000,3,2,155,4.73,151.18038,-33.89994,15029,55484,3
1860000,4,2,847,24.3,151.08069,-34.05591,3125,47268,3
1850000,4,2,325,7.83,151.16476,-33.92488,3556,41600,3
1755000,5,2,527,32.23,150.92052,-33.70376,10468,51532,3
1700000,2,1,157,5.06,151.19191,-33.9082,8262,69732,9
1685000,2,1,183,5.99,151.1556,-33.89452,8116,52884,3
1675000,3,2,575,22.57,151.07224,-34.0332,9278,39052,3
1550000,2,1,171,5.31,151.15595,-33.88143,14625,56784,3
1538000,4,3,735,61.6,151.42855,-33.34073,8355,33852,3
1525000,4,2,757,47.35,150.73523,-34.02561,10663,44668,3
1400000,3,2,1581,46.09,150.72784,-33.76129,9301,33228,3
1400000,3,2,689,56.07,151.46938,-33.40857,2900,35932,3
1397000,4,3,388,29.09,150.93545,-33.73755,16130,40820,3
1305000,3,2,575,61.67,151.48543,-33.35917,6390,28288,3
1290000,3,2,370,30.99,150.92733,-33.71551,9163,45864,3
1265000,4,2,1067,46.81,150.76318,-34.06403,11703,43680,3
1200000,3,2,601,40.41,151.33432,-33.51595,4793,25792,3
1200000,4,2,556,61.6,151.42855,-33.34073,8355,33852,3
1200000,4,2,626,31.75,150.86967,-33.90263,12516,26312,3
1180000,4,3,394,16.83,151.02827,-33.85787,37366,22568,3
1150000,4,2,558,29.21,150.90067,-33.81244,4716,37544,3
1140000,2,2,117,5.0,151.19286,-33.82233,5495,72072,0
1130000,4,2,755,59.15,150.61119,-33.67971,6202,38740,3
1105000,4,1,557,31.21,150.9059,-33.7437,3453,43420,3
1100000,4,2,761,52.93,151.3625,-33.40534,10134,29380,3
1080000,3,1,411,20.43,150.99309,-33.90028,9069,24388,3
1060000,5,2,800,44.68,150.74862,-33.74701,3645,38948,3
1060000,4,2,432,34.95,150.85104,-33.96407,2271,42640,3
1022000,5,3,781,52.93,151.3625,-33.40534,10134,29380,3
1010000,6,3,835,40.12,150.83957,-34.05375,9835,32292,3
1000000,2,1,220,7.9,151.13884,-33.9047,13715,47528,0
4650000,5,4,1222,19.73,151.08096,-34.0069,5488,47736,3
3420000,3,2,289,18.45,151.29588,-33.71505,8207,48932,0
3400000,5,3,673,13.19,151.14822,-33.97235,4532,37232,3
3200000,3,1,312,10.92,151.11399,-33.8078,26499,39312,3
2900000,4,3,205,5.2,151.16537,-33.8937,7938,55484,3
2875000,5,3,700,23.83,151.28882,-33.66062,3620,40300,3
2800000,5,3,1100,21.63,151.054,-34.01049,2262,49868,3
2800000,4,3,335,5.36,151.20149,-33.81731,5884,67184,3
2600000,3,1,550,36.91,151.30629,-33.54226,536,35568,3
2500000,3,2,696,44.72,151.40816,-33.49756,1294,37440,3
2210000,4,1,696,17.9,151.11725,-33.72353,17371,47424,3
2150000,5,4,650,16.91,151.03784,-33.81378,6642,33540,3
2110000,4,2,392,9.9,151.10412,-33.87838,16030,24856,3
1910000,3,2,543,17.09,151.09431,-33.98536,2829,44200,3
1825000,2,2,183,4.06,151.16973,-33.87982,9451,60424,3
1820000,3,2,550,12.24,151.11532,-33.94238,4097,31876,3
1785000,5,4,310,16.91,151.03784,-33.81378,6642,33540,7
1780000,5,4,1771,44.72,151.40816,-33.49756,1294,37440,3
1753000,3,2,210,4.66,151.18621,-33.90226,8014,71812,10
1515000,3,1,714,30.03,151.136,-33.60156,5264,42848,3
1510000,4,2,370,10.09,151.1171,-33.913,7233,34632,3
1500000,4,2,1181,36.32,150.82899,-33.78664,5619,37648,3
1470000,4,2,711,21.97,150.99349,-33.78379,11215,40924,3
1390000,5,3,557,29.09,150.93545,-33.73755,16130,40820,3
1382000,5,2,593,31.04,150.91377,-33.73411,3798,47060,3
1330000,3,1,557,21.97,150.99349,-33.78379,11215,40924,3
1305000,3,1,1220,26.88,151.15004,-33.62806,4721,44200,3
1285000,6,2,580,60.03,151.4607,-33.36629,7216,30108,3
1280000,4,2,555,22.57,150.98349,-33.94109,3952,36244,3
1227000,3,2,626,60.03,151.4607,-33.36629,7216,30108,3
1180000,4,2,483,46.85,150.73341,-33.72309,5156,50076,3
1150000,3,2,668,49.99,150.68955,-33.74515,13295,32240,3
1085000,5,2,968,36.04,150.8581,-34.0051,15039,33124,3
1050000,2,1,74,16.78,151.30351,-33.73559,7870,49660,0
1050000,2,1,95,2.52,151.19999,-33.88626,8617,28080,0
3530000,2,2,127,2.61,151.22781,-33.88334,12911,73944,3
3500000,6,3,790,18.77,151.02527,-33.79508,5660,36660,3
3450000,3,1,650,9.16,151.26125,-33.79453,7961,56576,3
3100000,3,1,1005,9.84,151.13127,-33.92492,17741,35412,3
3100000,3,1,1005,9.84,151.13127,-33.92492,17741,35412,3
3100000,4,2,623,13.57,151.29088,-33.76314,4117,48152,3
3060000,4,3,1012,14.34,151.08514,-33.78849,17865,30368,3
2905000,4,2,705,11.47,151.21039,-33.76172,8329,39884,3
2790000,6,4,689,13.34,151.08981,-33.79872,3751,40040,3
2720000,3,1,569,9.84,151.13127,-33.92492,17741,35412,3
2550000,5,2,1631,18.83,151.07741,-33.73636,7287,43472,3
2500000,3,2,606,11.17,151.092,-33.8435,5914,39104,3
2500000,2,1,215,4.06,151.16973,-33.87982,9451,60424,3
2470000,4,2,714,14.34,151.08514,-33.78849,17865,30368,3
2430000,3,1,108,2.81,151.18067,-33.85833,10453,69784,3
2320000,3,2,158,7.23,151.15592,-33.91228,26592,41236,3
2257500,4,2,740,18.2,151.0454,-33.77523,24394,33696,3
2180000,3,2,158,3.3,151.17428,-33.86465,8725,75764,3
2178000,4,3,335,22.29,151.0841,-34.03656,7589,42900,7
2125000,3,1,171,5.37,151.16983,-33.90021,3880,53872,3
2000000,3,1,1157,12.68,151.22303,-33.75137,13473,44876,3
1895000,4,2,534,18.2,151.0454,-33.77523,24394,33696,3
1800000,2,1,152,4.06,151.16973,-33.87982,9451,60424,3
1665000,5,4,452,34.32,150.84322,-33.91254,5177,44044,3
1625000,4,1,443,10.82,151.14536,-33.94651,3388,33904,3
1610000,2,1,342,9.84,151.13127,-33.92492,17741,35412,2
1605000,4,2,539,12.84,151.1183,-33.95213,19733,31512,3
1510000,3,2,575,18.83,151.05493,-33.97527,2336,36816,3
1450000,4,2,495,35.53,150.83406,-33.93142,10012,36764,3
1375000,3,1,495,23.5,151.03226,-34.01671,5568,44096,3
1285000,4,3,606,48.17,151.31715,-33.44017,3731,31772,3
1250000,2,1,696,63.63,151.4961,-33.34383,4006,26572,3
1215000,4,2,556,50.8,151.372,-33.42768,4104,34320,3
1200000,3,2,313,26.27,150.94138,-33.94248,9747,38792,3
1195000,3,1,427,29.09,150.93545,-33.73755,16130,40820,3
1185000,4,2,275,26.91,150.92398,-33.82108,5009,52832,3
1156500,2,1,759,38.06,150.84989,-34.03164,12551,29276,3
1137000,4,2,280,40.63,150.81845,-33.69979,1008,32500,3
1103441,2,1,191,6.9,151.16817,-33.91673,1145,38844,3
1050000,4,1,524,33.29,150.88995,-33.72826,27080,40196,3
1045200,4,3,279,41.4,150.85208,-33.64161,1166,31512,3
1025000,3,2,342,30.99,150.92733,-33.71551,9163,45864,3
1004888,5,2,375,49.99,150.68955,-33.74515,13295,32240,3
3660000,4,3,810,27.28,150.95464,-33.74234,7837,43784,3
3550000,4,3,642,13.57,151.29088,-33.76314,4117,48152,3
3500000,3,1,149,2.61,151.22781,-33.88334,12911,73944,3
3000000,3,2,135,2.81,151.18067,-33.85833,10453,69784,3
2910000,4,3,291,4.57,151.16107,-33.87113,7616,58916,3
2720000,3,1,696,15.92,151.21169,-33.72159,8780,39728,3
2600000,4,2,752,18.77,151.02527,-33.79508,5660,36660,3
2510000,5,3,810,27.28,150.95464,-33.74234,7837,43784,3
2470000,6,3,730,21.99,151.04593,-33.72178,18765,39936,3
2470000,5,3,556,20.31,151.0648,-34.00258,3977,49296,3
2350000,5,3,746,13.34,151.08417,-33.8063,13394,38584,3
2285000,4,2,740,21.99,151.04593,-33.72178,18765,39936,3
2260000,2,1,310,5.31,151.15595,-33.88143,14625,56784,3
2260000,4,3,888,23.38,151.08733,-34.04951,6892,44460,3
2200000,5,4,776,19.84,151.08107,-33.72225,8464,43160,3
2075000,4,2,567,13.32,151.25889,-33.75228,7457,41288,3
2048000,3,2,708,21.2,151.10055,-33.69724,22168,38792,3
2000000,4,1,630,13.32,151.25889,-33.75228,7457,41288,3
2000000,3,1,240,7.23,151.15592,-33.91228,26592,41236,3
1975000,5,3,613,31.01,150.94161,-33.69788,9042,46488,3
1910000,4,3,696,21.62,151.07001,-33.70912,4456,44044,3
1900000,4,1,600,20.95,151.10521,-34.03262,15284,38272,3
1870000,5,2,555,56.07,151.46938,-33.40857,2900,35932,3
1850000,3,1,268,15.89,151.26832,-33.73041,7592,40144,3
1808000,2,1,121,2.6,151.18626,-33.87781,11532,43368,3
1770000,4,3,829,21.32,151.11987,-33.68827,3376,40924,3
1760000,2,2,99,2.14,151.21001,-33.88447,16412,60320,0
1730000,4,3,854,48.53,151.42812,-33.46746,4584,39728,3
1710000,3,1,563,19.27,151.11234,-34.01864,3169,39572,3
1700000,5,3,451,31.01,150.94161,-33.69788,9042,46488,3
1640000,3,2,588,20.95,151.10521,-34.03262,15284,38272,3
1580000,4,2,696,39.51,151.31264,-33.5194,16733,29380,3
1485000,5,3,410,40.63,150.81845,-33.69979,1008,32500,3
1460000,3,2,632,14.57,151.07526,-33.93329,11579,28288,3
1450000,4,2,607,27.77,151.01793,-34.05778,17375,41756,3
1450000,3,2,430,21.2,151.10055,-33.69724,22168,38792,3
1400000,4,3,667,27.89,150.90868,-33.87381,4746,23972,3
1380000,6,4,446,21.93,150.97324,-33.87535,5273,21008,7
1356500,4,2,696,61.67,151.48543,-33.35917,6390,28288,3
1320000,4,2,355,22.21,150.99524,-33.95493,12419,34216,7
1300000,3,1,645,48.56,151.34373,-33.44184,1927,36868,3
1300000,4,3,301,26.27,150.94138,-33.94248,9747,38792,3
1250000,5,2,753,50.79,150.75869,-33.60517,5482,32812,3
1220000,3,2,557,25.67,150.9468,-33.79196,14337,34996,3
1220000,4,1,670,26.27,150.94138,-33.94248,9747,38792,3
1215000,3,2,835,52.86,150.70072,-34.08232,4539,39832,3
1200000,4,2,333,31.23,150.91722,-33.72521,3465,43004,3
1200000,4,2,455,39.51,151.31264,-33.5194,16733,29380,3
1189000,5,2,462,72.13,151.47277,-33.25323,6069,29952,3
1185000,4,3,607,74.11,151.54324,-33.25799,4550,25844,3
1180000,4,2,309,39.07,150.85969,-33.66886,7247,36764,3
1180000,4,3,577,34.99,150.84429,-33.94614,3729,35880,3
1155000,4,2,541,31.04,150.91377,-33.73411,3798,47060,3
1143000,4,1,481,44.49,151.36192,-33.4847,2488,31668,3
1100000,6,3,646,43.19,150.80766,-34.06338,12566,30628,3
1090000,3,2,274,26.27,150.94138,-33.94248,9747,38792,3
1080000,5,3,914,41.15,150.82045,-34.04484,2741,33228,3
1060000,3,2,180,12.84,151.1183,-33.95213,19733,31512,11
1035000,4,2,467,32.83,150.88065,-33.75523,6440,40768,3
1025000,3,1,696,55.19,150.62573,-33.76592,5051,43992,3
1013000,3,2,375,33.68,150.84825,-33.90019,2535,39468,3
1010000,4,2,338,39.07,150.85969,-33.66886,7247,36764,3
4675000,4,2,910,21.83,151.15411,-34.05635,18070,52364,3
4000000,4,3,1018,16.36,151.12793,-33.73444,11919,49920,3
3700000,4,2,716,8.08,151.12753,-33.88947,23841,35412,3
3401000,3,2,1454,14.82,151.1397,-33.74511,11051,53300,3
3355000,3,1,310,9.88,151.27428,-33.79412,5840,65000,3
3210000,5,3,531,10.39,151.1332,-33.79673,10860,36712,3
3050000,5,4,582,14.34,151.08514,-33.78849,17865,30368,3
3035000,4,3,284,8.88,151.11635,-33.84744,1957,52988,7
2880000,5,2,647,13.34,151.08417,-33.8063,13394,38584,3
2850000,4,3,318,7.69,151.12685,-33.86665,9356,45552,3
2750000,3,2,268,9.52,151.24625,-33.94543,30688,40248,7
2715000,3,1,756,14.34,151.08514,-33.78849,17865,30368,3
2680000,4,2,702,11.47,151.21039,-33.76172,8329,39884,3
2670000,6,2,797,16.73,151.10947,-33.99061,6219,37700,3
2555000,3,1,714,10.92,151.11399,-33.8078,26499,39312,3
2380000,4,2,708,15.0,151.06162,-33.8105,10737,33644,3
2370000,3,1,284,7.69,151.12685,-33.86665,9356,45552,3
2300000,3,2,738,17.9,151.11725,-33.72353,17371,47424,3
2200000,4,3,278,5.37,151.16983,-33.90021,3880,53872,3
2200000,5,3,675,32.42,150.85951,-33.86513,4253,37492,3
2138000,4,2,538,12.24,151.11532,-33.94238,4097,31876,3
2110000,3,1,142,4.73,151.18038,-33.89994,15029,55484,3
2080000,4,2,521,15.0,151.06162,-33.8105,10737,33644,3
2030000,3,2,208,5.06,151.19191,-33.9082,8262,69732,3
2000000,4,2,689,15.95,151.07681,-33.77377,23688,37024,3
1855000,6,4,1124,47.41,150.7719,-34.08767,4559,41912,3
1830000,5,2,556,26.58,150.94272,-33.77743,19326,33540,3
1820000,3,1,613,16.38,151.05607,-33.79216,5412,32188,3
1800000,4,2,500,16.91,151.03784,-33.81378,6642,33540,3
1780000,3,2,253,13.34,151.08417,-33.8063,13394,38584,11
1775000,4,3,785,49.65,150.68049,-33.79317,23004,45916,3
1770000,3,2,730,22.21,150.99524,-33.95493,12419,34216,3
1765000,4,1,696,10.09,151.14572,-33.93868,10590,32708,3
1761888,5,2,1112,25.37,151.10003,-33.6556,6305,43576,3
1740000,5,3,371,26.91,150.92398,-33.82108,5009,52832,3
1735000,5,3,510,33.2,150.90622,-33.70612,11731,53716,3
1720000,4,3,455,16.73,151.10947,-33.99061,6219,37700,3
1700000,2,1,139,2.81,151.18067,-33.85833,10453,69784,3
1697000,4,2,280,22.31,151.00632,-33.97301,6160,40560,7
1665000,2,1,1138,31.57,150.89301,-33.97099,9633,37024,3
1620000,3,2,481,19.44,151.00875,-33.81479,25798,39260,3
1570000,3,1,891,58.53,151.47128,-33.38486,12146,30316,3
1530000,4,2,908,13.76,151.07547,-33.91825,17023,22204,3
1505500,6,3,476,31.57,150.89301,-33.97099,9633,37024,3
1492500,5,2,594,14.57,151.07526,-33.93329,11579,28288,3
1480000,3,1,689,25.04,151.04593,-34.04487,4135,40456,3
1455500,3,1,594,19.44,151.00875,-33.81479,25798,39260,3
1415000,3,2,563,22.57,151.07224,-34.0332,9278,39052,3
1400000,5,2,708,16.99,151.02748,-33.88245,4926,24908,3
1375000,5,3,579,24.52,150.95535,-33.80402,7247,30680,3
1370000,3,2,657,17.61,151.03125,-33.91991,32113,23556,3
1358000,5,2,916,25.67,150.9468,-33.79196,14337,34996,3
1355000,5,3,362,24.52,150.95535,-33.80402,7247,30680,3
1340000,3,1,500,11.28,151.10339,-33.91457,24541,25272,3
1340000,4,3,676,24.05,150.95681,-33.91492,9001,35880,3
1305000,4,2,278,20.97,150.98902,-33.90761,9038,29640,7
1300000,3,2,170,8.08,151.12753,-33.88947,23841,35412,10
1275000,4,2,556,46.9,151.43476,-33.48638,2735,39312,3
1265000,4,2,626,76.65,151.56058,-33.23957,3360,29120,3
1240000,3,2,373,22.21,150.99524,-33.95493,12419,34216,2
1230000,2,2,108,6.74,151.14668,-33.8953,3164,48204,0
1212000,4,1,592,32.42,150.85951,-33.86513,4253,37492,3
1206000,3,2,272,21.99,151.04593,-33.72178,18765,39936,11
1200000,4,2,557,30.52,150.89671,-33.95198,15662,30368,3
1180000,4,2,551,34.32,150.84322,-33.91254,5177,44044,3
1155000,4,3,558,28.94,150.89843,-33.84214,6127,25688,3
1155000,3,2,318,16.01,151.08475,-33.96482,12786,34684,11
1150000,3,1,664,26.27,150.94138,-33.94248,9747,38792,3
1100000,3,1,910,29.97,150.89729,-33.93623,9311,22724,3
1100000,3,1,721,38.24,150.8136,-33.76791,16726,26000,3
1090000,4,2,333,33.4,150.86393,-33.77976,2638,50440,3
1070000,4,2,560,29.37,150.89276,-33.87537,5092,23192,3
1060000,3,1,572,30.78,150.87759,-33.87884,9772,25376,3
1025000,3,2,753,60.03,151.4607,-33.36629,7216,30108,3
1025000,3,1,551,27.89,150.90868,-33.87381,4746,23972,3
1022000,3,3,512,25.19,150.93847,-33.84836,11972,23764,3
1800787,5,3,1004,52.06,150.71838,-34.0946,2238,50284,3
1697000,3,1,356,24.76,150.99777,-33.72933,39594,40924,3
1300000,5,3,498,34.95,150.85104,-33.96407,2271,42640,3
1130000,5,3,785,46.81,150.76318,-34.06403,11703,43680,3
1050000,4,3,310,34.46,150.86232,-33.9773,1602,47788,3
4360000,4,2,1467,14.34,151.08514,-33.78849,17865,30368,3
2800000,5,3,588,20.0,151.04426,-33.98105,5606,40768,3
2737500,5,2,696,15.92,151.21169,-33.72159,8780,39728,3
2683000,4,3,354,6.33,151.14202,-33.85841,5001,47684,3
2400000,3,2,114,4.66,151.18621,-33.90226,8014,71812,3
2390000,3,1,423,9.9,151.10412,-33.87838,16030,24856,3
2325000,4,2,667,14.02,151.27239,-33.75,6608,34008,3
2130000,4,3,835,19.05,151.27318,-33.70172,4357,44460,3
2125000,4,2,1037,18.2,151.0454,-33.77523,24394,33696,3
2100999,6,3,705,21.2,151.10055,-33.69724,22168,38792,3
1925000,3,2,771,52.32,150.69373,-34.05877,3230,37492,3
1860000,5,3,1018,19.07,151.03068,-33.95023,13306,32292,3
1850000,3,2,165,9.84,151.13127,-33.92492,17741,35412,10
1800000,6,3,572,14.81,151.1006,-33.96268,29822,25116,3
1715000,5,3,901,47.41,150.7719,-34.08767,4559,41912,3
1670000,6,3,930,52.06,150.71838,-34.0946,2238,50284,3
1610000,5,2,800,47.41,150.7719,-34.08767,4559,41912,3
1600000,4,3,1081,70.78,151.48554,-33.27022,2020,32448,3
1600000,6,4,557,31.21,150.9059,-33.7437,3453,43420,3
1525000,4,2,514,19.97,151.0117,-33.79411,13248,37908,3
1370000,5,3,720,47.35,150.73523,-34.02561,10663,44668,3
1361500,3,1,556,23.42,150.98008,-33.77692,11674,40352,3
1345000,3,2,138,11.97,151.08387,-33.84081,2254,47944,10
1330000,3,2,631,20.44,151.01233,-33.94767,14176,31616,3
1320000,4,2,220,20.95,151.10521,-34.03262,15284,38272,0
1312000,5,2,758,49.65,150.68049,-33.79317,23004,45916,3
1300000,4,3,388,16.27,151.05159,-33.92907,20236,22048,2
1280000,4,2,696,56.39,150.61818,-33.74507,7451,40716,3
1280000,5,2,783,47.8,150.74372,-34.05177,7193,40352,3
1240000,5,2,619,47.05,151.40208,-33.47252,7093,29432,3
1220000,4,4,803,22.54,150.97206,-33.82166,6197,32032,3
1185000,5,2,1046,38.85,150.79558,-33.80912,6436,40612,3
1161000,4,2,409,45.41,150.74247,-33.99074,4765,50336,3
1140000,4,2,1233,52.86,150.70072,-34.08232,4539,39832,3
1110000,3,2,619,58.53,151.47128,-33.38486,12146,30316,3
1100000,4,2,355,39.07,150.85969,-33.66886,7247,36764,5
1095000,5,3,594,61.6,151.42855,-33.34073,8355,33852,3
1095000,4,2,601,35.53,150.83406,-33.93142,10012,36764,3
1050000,3,2,349,33.29,150.88995,-33.72826,27080,40196,3
1010000,4,2,688,49.66,150.70828,-33.70698,15759,40716,3
4100000,3,3,815,6.95,151.14729,-33.83054,9528,48828,3
3750000,4,2,307,4.57,151.16107,-33.87113,7616,58916,3
3700000,5,5,1800,17.9,151.11725,-33.72353,17371,47424,3
2900000,4,2,645,9.84,151.13127,-33.92492,17741,35412,3
2720000,3,3,961,15.92,151.21169,-33.72159,8780,39728,3
2709000,5,3,988,24.81,150.98287,-33.74634,37050,41288,3
2530000,3,2,746,14.23,151.07693,-33.80082,933,41340,3
2515000,3,3,615,19.05,151.27318,-33.70172,4357,44460,3
2330000,4,1,113,2.14,151.21001,-33.88447,16412,60320,3
2100000,3,1,556,11.47,151.21039,-33.76172,8329,39884,3
2050000,4,2,672,21.2,151.10055,-33.69724,22168,38792,3
2025000,3,1,1189,14.03,151.19204,-33.7395,2849,45292,3
1875000,4,3,2335,23.5,151.03226,-34.01671,5568,44096,3
1750000,3,1,687,21.53,151.06319,-34.01586,6184,40560,3
1720000,3,2,155,9.84,151.13127,-33.92492,17741,35412,7
1720000,5,4,530,36.09,150.85843,-33.72449,1931,56368,3
1680000,3,2,474,12.84,151.1183,-33.95213,19733,31512,3
1515000,4,2,560,20.06,151.03352,-33.97042,3540,34268,3
1500000,5,4,708,61.67,151.48543,-33.35917,6390,28288,3
1460000,3,2,232,24.76,150.99777,-33.72933,39594,40924,10
1401000,3,1,160,20.92,151.1403,-34.0446,3962,44408,0
1300000,4,2,562,33.29,150.88995,-33.72826,27080,40196,3
1300000,3,2,311,15.95,151.07681,-33.77377,23688,37024,10
1286043,3,1,1115,32.22,150.89081,-33.74925,7706,30992,3
1260000,4,3,549,47.35,150.73523,-34.02561,10663,44668,3
1200000,2,1,164,9.35,151.18371,-33.9466,14772,41912,3
1200000,3,1,601,17.96,151.02148,-33.90422,18013,24284,3
1180000,3,1,677,26.27,150.94138,-33.94248,9747,38792,3
1175000,3,2,551,33.29,150.88995,-33.72826,27080,40196,3
1088000,4,2,279,19.7,151.00978,-33.92599,11574,25428,7
1070000,4,1,489,26.82,150.93951,-33.95266,8952,44096,3
1050000,4,2,500,43.95,150.77608,-34.02724,4985,51116,3
1045000,4,2,721,49.55,151.35463,-33.43514,4238,31252,3
1025510,6,2,607,48.41,150.69863,-33.7734,11790,37024,3
4160000,5,2,738,6.95,151.14729,-33.83054,9528,48828,3
3530000,3,2,278,9.52,151.24625,-33.94543,30688,40248,3
3490000,3,1,804,4.5,151.18555,-33.83,5613,62660,3
3300000,4,2,961,13.47,151.12999,-33.76365,5298,48672,3
3150000,4,3,1126,14.82,151.1397,-33.74511,11051,53300,3
3076000,4,3,632,14.44,151.13054,-33.97729,2393,39208,3
2810000,3,1,727,10.92,151.11399,-33.8078,26499,39312,3
2750000,3,1,371,4.06,151.16973,-33.87982,9451,60424,3
2745000,3,1,696,10.92,151.11399,-33.8078,26499,39312,3
2655000,3,2,183,3.3,151.17428,-33.86465,8725,75764,3
2550000,2,1,114,2.61,151.22781,-33.88334,12911,73944,9
2400000,4,2,601,30.08,150.95622,-33.69583,27971,46228,3
2280000,6,3,720,21.2,151.10055,-33.69724,22168,38792,3
2275000,4,1,696,12.68,151.22303,-33.75137,13473,44876,3
2070000,5,2,943,24.81,150.98287,-33.74634,37050,41288,3
2065000,4,3,670,20.0,151.04426,-33.98105,5606,40768,3
2035000,3,1,696,40.94,151.37418,-33.52256,745,40716,3
2000000,4,2,300,9.84,151.13127,-33.92492,17741,35412,3
1980000,5,3,575,65.14,151.50775,-33.33333,1474,31148,3
1900000,3,2,697,10.09,151.14572,-33.93868,10590,32708,3
1900000,3,2,94,4.73,151.18038,-33.89994,15029,55484,3
1900000,7,3,910,18.83,151.07741,-33.73636,7287,43472,3
1785000,2,2,90,8.15,151.18087,-33.7958,24913,38324,0
1751000,4,3,759,16.01,151.08475,-33.96482,12786,34684,3
1750000,2,1,139,4.73,151.18038,-33.89994,15029,55484,3
1720000,4,3,827,58.53,151.47128,-33.38486,12146,30316,3
1700000,4,2,574,33.2,150.90622,-33.70612,11731,53716,3
1690000,4,2,506,17.19,151.07198,-33.96908,10419,39624,3
1685000,4,3,663,24.47,151.00275,-34.0025,10304,43836,3
1675000,3,2,163,21.15,151.29762,-33.68907,7501,45552,0
1576000,4,2,450,32.23,150.92052,-33.70376,10468,51532,3
1555000,5,3,787,45.41,150.74247,-33.99074,4765,50336,3
1551000,5,3,701,56.39,150.61818,-33.74507,7451,40716,3
1550000,4,1,629,21.2,151.10055,-33.69724,22168,38792,3
1500000,4,2,641,22.31,151.00632,-33.97301,6160,40560,3
1500000,4,2,663,22.57,151.07224,-34.0332,9278,39052,3
